question,answer,contexts,ground_truth,faithfulness,answer_relevancy,context_precision,context_recall,context_entity_recall,context_relevancy,answer_similarity,answer_correctness,
What steps can be taken to strengthen encryption practices in ICS environments?,"1. Encryption
        2. ICS environments
        3. Strengthening encryption practices
        4. Security measures
        5. Cybersecurity
        6. Threat mitigation
        7. Data protection
        8. Encrypted communications
        9. Encrypted data storage
        10. Encryption algorithms
        11. Access control
        12. Key management
        13. Network segmentation
        14. Risk","['[\'""description"": ""Adversaries may target and collect data from information repositories. This can include sensitive data such as specifications\', \'schematics\', \'or diagrams of control system layouts\', \'devices\', \'and processes. Examples of information repositories include reference databases in the process environment\', \'as well as databases in the corporate network that might contain information about the ICS.(Citation: Cybersecurity & Infrastructure Security Agency March 2018)\\\\n\\\\nInformation ""description"": ""Protect sensitive data-at-rest with strong encryption."",\\n            ""labels"": [\\n                ""IEC 62443-3-3:2013 - SR 4.1"",\\n                ""IEC 62443-4-2:2019 - CR 4.1"",\\n                ""NIST SP 800-53 Rev. 5 - SC-28""\\n            ],\\n            ""x_mitre_deprecated"": false,\\n            ""x_mitre_domains"": [\\n                ""ics-attack""\\n            ],\\n            ""x_mitre_version"": ""1.0"",\\n            ""type"": ""course-of-action""\', \'""description"": ""Deploy mechanisms to protect the confidentiality of information related to operational processes\', \'facility locations\', \'device configurations\', \'programs\', \'or databases that may have information that can be used to infer organizational trade-secrets\', \'recipes\', \'and other intellectual property (IP)."",\\n            ""labels"": [\\n                ""IEC 62443-3-3:2013 - SR 4.1"",\\n                ""IEC 62443-4-2:2019 - CR 4.1""\\n            ],\']']","Using strong encryption algorithms, regularly updating encryption protocols, and ensuring encryption is applied to all sensitive data can strengthen encryption practices.",0.42857142857142855,0.8914326753489864,0.9999999999,0.3333333333333333,0,0.5,0.8725652414611921,0.3848079770319647,
How can wireless networks in ICS environments be secured against unauthorized access?,"1. Authentication of all devices
        2. Mutual authentication of wireless devices and network infrastructure devices
        3. Use of VPNs or application-layer protocols that authenticate the system or device
        4. Strong authentication protocols (e.g., IEEE 802.1X)
        5. Basic protections such as MAC filtering
        6. Preventing RF communications capture by adversaries (without specifying the methods)","['[\'""description"": ""Ensure wireless networks require the authentication of all devices\', \'and that all wireless devices also authenticate network infrastructure devices (i.e.\', \'mutual authentication). For defense-in-depth purposes\', \'utilize VPNs or ensure that application-layer protocols also authenticate the system or device. Use protocols that provide strong authentication (e.g.\', \'IEEE 802.1X)\', \'and enforce basic protections\', \'such as MAC filtering\', \'when stronger cryptographic techniques are communications to and from machines.  Relatively important information would be login information. User credentials may be sent over an unencrypted protocol\', \'such as Telnet\', \'that can be captured and obtained through network packet analysis. \\\\n\\\\nIn addition\', \'ARP and Domain Name Service (DNS) poisoning can be used to capture credentials to websites\', \'proxies\', \'and internal systems by redirecting traffic to an adversary.""\', \'obstacles (e.g. walls and trees) and the type of radio required to capture them. These characteristics are often standardized in the protocol and hardware and may have an effect on how the signal is captured. Some examples of wireless protocols that may be found in cyber-physical environments are: WirelessHART\', \'Zigbee\', \'WIA-FA\', \'and 700 MHz Public Safety Spectrum. \\\\n\\\\nAdversaries may capture RF communications by using specialized hardware\', \'such as software defined radio (SDR)\', \'handheld radio\', \'or\']']","Enforcing strong wireless encryption, using wireless intrusion detection systems, and restricting wireless access points can secure wireless networks in ICS environments.",0.8333333333333334,0.9122903933559433,0.9999999999,0.3333333333333333,0,0.1,0.8637760074665727,0.21594400186664317,
What strategies can minimize downtime in ICS environments following a cyberattack?,"1. Manipulation of control signals
        2. Unauthorized command injection
        3. Exploitation of vulnerable communication protocols","['[\'""created"": ""2020-09-21T17:59:24.739Z"",\\n            ""modified"": ""2022-05-06T17:47:24.115Z"",\\n            ""relationship_type"": ""mitigates"",\\n            ""description"": ""Develop a robust cyber threat intelligence capability to determine what types and levels of threat may use software exploits and 0-days against a particular organization.\\\\n"",\\n            ""source_ref"": ""course-of-action--d48b79b2-076d-483e-949c-0d38aa347499""\', \'""relationship_type"": ""mitigates"",\\n            ""description"": ""Develop a robust cyber threat intelligence capability to determine what types and levels of threat may use software exploits and 0-days against a particular organization.\\\\n"",\\n            ""source_ref"": ""course-of-action--d48b79b2-076d-483e-949c-0d38aa347499"",\\n            ""target_ref"": ""attack-pattern--cfe68e93-ce94-4c0f-a57d-3aa72cedd618"",\\n            ""x_mitre_attack_spec_version"": ""2.1.0""\', \'critical in correcting these conditions to limit serious impacts such as Loss of Control and Property Damage. \\\\n\\\\nAdversaries may target and disable safety system functions as a prerequisite to subsequent attack execution or to allow for future unsafe conditionals to go unchecked. Detection of a Loss of Safety by operators can result in the shutdown of a process due to strict policies regarding safety systems. This can cause a Loss of Productivity and Revenue and may meet the technical goals of\']']","Implementing robust disaster recovery plans, conducting regular backup drills, and ensuring redundancy in critical systems can minimize downtime following a cyberattack.",0,0.8474418318464122,0,0,0,0.16666666666666666,0.7811015214167621,0.1952880814631663,
How can physical security controls be improved to prevent cyberattacks in ICS environments?,"1. Physical security controls
        2. ICS environments
        3. Prevent cyberattacks
        4. Improve
        5. Safeguard
        6. Similar attacks
        7. Future
        8. Keywords: preventive measures, ICS, cyberattacks, physical security, safeguard, similar attacks, future
        9. Phrases: improve physical security controls to prevent cyberattacks in ICS environments, safeguard against","['[\'be used to follow through on the adversary\\\\u2019s objective. Examples of these techniques include observing operation states\', \'capturing screenshots\', \'identifying unique device roles\', \'and gathering system and diagram schematics. Collection of this data can play a key role in planning\', \'executing\', \'and even revising an ICS-targeted attack. Methods of collection depend on the categories of data being targeted\', \'which can include protocol specific\', \'device specific\', \'and process specific configurations ""description"": ""Tyson Macaulay Michael J. Assante and Robert M. Lee Corero   Industrial Control System (ICS) Security Retrieved. 2019/11/04  The Industrial Control System Cyber Kill Chain Retrieved. 2019/11/04  RIoT Control: Understanding and Managing Risks and the Internet of Things Retrieved. 2019/11/04 ""\', \'""description"": ""Tyson Macaulay Michael J. Assante and Robert M. Lee Corero   Industrial Control System (ICS) Security Retrieved. 2019/11/04  The Industrial Control System Cyber Kill Chain Retrieved. 2019/11/04  RIoT Control: Understanding and Managing Risks and the Internet of Things Retrieved. 2019/11/04 "",\']']","Implementing access controls, using surveillance systems, and enforcing physical security policies can improve physical security controls and prevent cyberattacks.",0.42857142857142855,0.9189676381623983,0.9999999999,1,0,0.25,0.8632816762072576,0.3521840554154507,
What measures can be taken to secure endpoints and prevent unauthorized access to ICS networks?,"1. Endpoint hardening: Implementing strong access controls, patch management, and secure configurations to prevent unauthorized access.
        2. Securing communication protocols: Encrypting communication channels, using secure protocols such as Modbus over TLS, and disabling unnecessary services and ports.
        3. Network segmentation: Isolating critical systems from the rest of the network to limit the spread of attacks.
        4. Implementing anomaly detection systems: Using intr","['[\'communications to and from machines.  Relatively important information would be login information. User credentials may be sent over an unencrypted protocol\', \'such as Telnet\', \'that can be captured and obtained through network packet analysis. \\\\n\\\\nIn addition\', \'ARP and Domain Name Service (DNS) poisoning can be used to capture credentials to websites\', \'proxies\', \'and internal systems by redirecting traffic to an adversary.""\', \'""description"": ""ICS-CERT. (2017\', \'October 21). Advanced Persistent Threat Activity Targeting Energy and Other Critical Infrastructure Sectors. Retrieved October 23\', \'2017."",\\n                    ""url"": ""https://www.us-cert.gov/ncas/alerts/TA17-293A""\\n                }\\n            ],\\n            ""relationship_type"": ""uses"",\\n            ""spec_version"": ""2.1"",\\n            ""x_mitre_attack_spec_version"": ""2.1.0"",\\n            ""x_mitre_domains"": [\\n                ""ics-attack"" ""description"": ""ICS-CERT. (2017\', \'October 21). Advanced Persistent Threat Activity Targeting Energy and Other Critical Infrastructure Sectors. Retrieved October 23\', \'2017."",\\n                    ""url"": ""https://www.us-cert.gov/ncas/alerts/TA17-293A""\\n                }\\n            ],\\n            ""relationship_type"": ""uses"",\\n            ""spec_version"": ""2.1"",\\n            ""x_mitre_attack_spec_version"": ""2.1.0"",\\n            ""x_mitre_domains"": [\\n                ""ics-attack""\']']","Deploying endpoint detection and response (EDR) solutions, enforcing strict access controls, and regularly updating endpoint security measures can secure endpoints in ICS environments.",0.7142857142857143,0.8659456217504088,0.9999999999,0,0,0.125,0.8149888772940908,0.7662472193235227,
What security measures can be implemented to defend against APTs in ICS environments?,"1. Adversaries may collect data from information repositories in ICS environments, such as specifications, schematics, or diagrams of control system layouts, devices, and processes. This can include sensitive data that may be used to plan future attacks.
        2. APTs may target specific vulnerabilities in ICS devices or communication protocols in order to gain unauthorized access and control over the system. This can lead to manipulation of control signals, causing mal","['[\'""description"": ""Adversaries may target and collect data from information repositories. This can include sensitive data such as specifications\', \'schematics\', \'or diagrams of control system layouts\', \'devices\', \'and processes. Examples of information repositories include reference databases in the process environment\', \'as well as databases in the corporate network that might contain information about the ICS.(Citation: Cybersecurity & Infrastructure Security Agency March 2018)\\\\n\\\\nInformation ""description"": ""ICS-CERT. (2017\', \'October 21). Advanced Persistent Threat Activity Targeting Energy and Other Critical Infrastructure Sectors. Retrieved October 23\', \'2017."",\\n                    ""url"": ""https://www.us-cert.gov/ncas/alerts/TA17-293A""\\n                }\\n            ],\\n            ""relationship_type"": ""uses"",\\n            ""spec_version"": ""2.1"",\\n            ""x_mitre_attack_spec_version"": ""2.1.0"",\\n            ""x_mitre_domains"": [\\n                ""ics-attack"" ""description"": ""ICS-CERT. (2017\', \'October 21). Advanced Persistent Threat Activity Targeting Energy and Other Critical Infrastructure Sectors. Retrieved October 23\', \'2017."",\\n                    ""url"": ""https://www.us-cert.gov/ncas/alerts/TA17-293A""\\n                }\\n            ],\\n            ""relationship_type"": ""uses"",\\n            ""spec_version"": ""2.1"",\\n            ""x_mitre_attack_spec_version"": ""2.1.0"",\\n            ""x_mitre_domains"": [\\n                ""ics-attack""\']']","Implementing threat hunting, using advanced threat detection tools, and conducting regular security assessments can defend against APTs in ICS environments.",0.5,0.8852106398994639,0.9999999999,0,0,0.25,0.8519708401333026,0.21299271003332565,
How can ICS environments protect against supply chain vulnerabilities that could lead to cyberattacks?,"1. Preventive measures for safeguarding ICS environments against supply chain vulnerabilities that could lead to cyberattacks can include:
        2. Implementing stringent vetting procedures for third-party suppliers to ensure their security measures align with industry standards and best practices.
        3. Establishing supply chain visibility by monitoring and tracking the movement of components and data in the supply chain.
        4. Conducting regular threat intelligence analysis to identify potential threats and vulnerabilities","['[\'""description"": ""Tyson Macaulay Michael J. Assante and Robert M. Lee Corero   Industrial Control System (ICS) Security Retrieved. 2019/11/04  The Industrial Control System Cyber Kill Chain Retrieved. 2019/11/04  RIoT Control: Understanding and Managing Risks and the Internet of Things Retrieved. 2019/11/04 ""\', \'""description"": ""Tyson Macaulay Michael J. Assante and Robert M. Lee Corero   Industrial Control System (ICS) Security Retrieved. 2019/11/04  The Industrial Control System Cyber Kill Chain Retrieved. 2019/11/04  RIoT Control: Understanding and Managing Risks and the Internet of Things Retrieved. 2019/11/04 ""\', \'""description"": ""Tyson Macaulay Michael J. Assante and Robert M. Lee Corero   Industrial Control System (ICS) Security Retrieved. 2019/11/04  The Industrial Control System Cyber Kill Chain Retrieved. 2019/11/04  RIoT Control: Understanding and Managing Risks and the Internet of Things Retrieved. 2019/11/04 "",\']']","Conducting supply chain risk assessments, enforcing secure procurement processes, and regularly monitoring supplier security practices can protect against supply chain vulnerabilities.",0,0.9607515052254224,0.9999999999,1,0,1,0.882244262724145,0.5955610656810363,
What steps can be taken to enhance network access controls in ICS environments?,"1. Discovering the network and mapping ICS devices and processes (TA0102)
        2. Implementing strong access controls (e.g., Role-Based Access Control (RBAC), Mandatory Access Control (MAC), Discretionary Access Control (DAC), and Attribute-Based Access Control (ABAC))
        3. Monitoring and logging network activities for suspicious behavior
        4. Limiting lateral movement by enforcing strict segmentation","['[\'in the environment\', \'positioning themselves to where they want to be or think they should be. Following through on their primary objective often requires [Discovery](https://attack.mitre.org/tactics/TA0102) of the network and [Collection](https://attack.mitre.org/tactics/TA0100) to develop awareness of unique ICS devices and processes\', \'in order to find their target and subsequently gain access to it. Reaching this objective often involves pivoting through multiple systems\', \'devices\', \'and accounts. ""source_name"": ""Colin Gray"",\\n                    ""description"": ""Colin Gray D. Parsons and D. Wylie 2019\', \'September Practical Industrial Control System (ICS) Cybersecurity: IT and OT Have Converged  Discover and Defend Your Assets Retrieved. 2020/09/25  How SDN Can Improve Cybersecurity in OT Networks Retrieved. 2020/09/25 ""\', \'""source_name"": ""Colin Gray"",\\n                    ""description"": ""Colin Gray D. Parsons and D. Wylie 2019\', \'September Practical Industrial Control System (ICS) Cybersecurity: IT and OT Have Converged  Discover and Defend Your Assets Retrieved. 2020/09/25  How SDN Can Improve Cybersecurity in OT Networks Retrieved. 2020/09/25 "",\']']","Implementing role-based access controls, using multi-factor authentication, and regularly reviewing access permissions can enhance network access controls in ICS environments.",0.5,0.891051795551769,0.9999999999,1,0,0.3333333333333333,0.8784532447588067,0.4071133111897017,
How can ICS environments ensure timely application of security patches to prevent cyberattacks?,"1. ICS (Industrial Control Systems)
        2. Security Patches
        3. Application
        4. Timely
        5. Cyberattacks
        6. Prevention
        7. Control Logic
        8. Integrity Checks
        9. Anomaly Detection
        10. Authenticated Updates
        11. Control Systems
        12. Process Disruption
        13. Manipulation","['[\'""relationship_type"": ""mitigates"",\\n            ""description"": ""Develop a robust cyber threat intelligence capability to determine what types and levels of threat may use software exploits and 0-days against a particular organization.\\\\n"",\\n            ""source_ref"": ""course-of-action--d48b79b2-076d-483e-949c-0d38aa347499"",\\n            ""target_ref"": ""attack-pattern--cfe68e93-ce94-4c0f-a57d-3aa72cedd618"",\\n            ""x_mitre_attack_spec_version"": ""2.1.0""\', \'""created"": ""2020-09-21T17:59:24.739Z"",\\n            ""modified"": ""2022-05-06T17:47:24.115Z"",\\n            ""relationship_type"": ""mitigates"",\\n            ""description"": ""Develop a robust cyber threat intelligence capability to determine what types and levels of threat may use software exploits and 0-days against a particular organization.\\\\n"",\\n            ""source_ref"": ""course-of-action--d48b79b2-076d-483e-949c-0d38aa347499""\', \'""description"": ""Adversaries may target and collect data from information repositories. This can include sensitive data such as specifications\', \'schematics\', \'or diagrams of control system layouts\', \'devices\', \'and processes. Examples of information repositories include reference databases in the process environment\', \'as well as databases in the corporate network that might contain information about the ICS.(Citation: Cybersecurity & Infrastructure Security Agency March 2018)\\\\n\\\\nInformation\']']","Implementing a patch management process, regularly monitoring for security updates, and promptly applying patches can ensure timely application of security patches in ICS environments.",0.25,0.8469341209759088,0,0,0,0.16666666666666666,0.8560798643492632,0.46401996608731577,
What measures can be implemented to reduce the risk of phishing attacks in ICS environments?,"1. 'ICS-targeted attacks' refers to attacks specifically aimed at industrial control systems.
        2. 'Unauthorized command messages' are command messages sent without proper authorization.
        3. 'Manipulation of control signals' involves altering the signals controlling the operations of ICS.
        4. 'Unauthorized command injection' refers to the unauthorized insertion of commands into the ICS systems.
        5. 'Exploitation of vulnerable communication protocols","['[\'""description"": ""ICS-CERT. (2017\', \'October 21). Advanced Persistent Threat Activity Targeting Energy and Other Critical Infrastructure Sectors. Retrieved October 23\', \'2017."",\\n                    ""url"": ""https://www.us-cert.gov/ncas/alerts/TA17-293A""\\n                }\\n            ],\\n            ""relationship_type"": ""uses"",\\n            ""spec_version"": ""2.1"",\\n            ""x_mitre_attack_spec_version"": ""2.1.0"",\\n            ""x_mitre_domains"": [\\n                ""ics-attack"" ""description"": ""ICS-CERT. (2017\', \'October 21). Advanced Persistent Threat Activity Targeting Energy and Other Critical Infrastructure Sectors. Retrieved October 23\', \'2017."",\\n                    ""url"": ""https://www.us-cert.gov/ncas/alerts/TA17-293A""\\n                }\\n            ],\\n            ""relationship_type"": ""uses"",\\n            ""spec_version"": ""2.1"",\\n            ""x_mitre_attack_spec_version"": ""2.1.0"",\\n            ""x_mitre_domains"": [\\n                ""ics-attack"" ""description"": ""ICS-CERT. (2017\', \'October 21). Advanced Persistent Threat Activity Targeting Energy and Other Critical Infrastructure Sectors. Retrieved October 23\', \'2017."",\\n                    ""url"": ""https://www.us-cert.gov/ncas/alerts/TA17-293A""\\n                }\\n            ],\\n            ""relationship_type"": ""uses"",\\n            ""spec_version"": ""2.1"",\\n            ""x_mitre_attack_spec_version"": ""2.1.0"",\\n            ""x_mitre_domains"": [\\n                ""ics-attack""\']']","Enforcing email filtering, conducting employee phishing awareness training, and implementing multi-factor authentication can reduce the risk of phishing attacks in ICS environments.",0,0.833014825375864,0,0,0,1,0.7863438455453873,0.19658596138634682,
How can ICS environments protect against the use of compromised credentials in cyberattacks?,"1. Industrial control systems (ICS)
        2. Adversaries
        3. Manipulation
        4. Control logic
        5. Process disruptions
        6. Preventive measures
        7. Safeguard
        8. Future
        9. Anomaly detection systems
        10. Authenticated updates","['[\'""description"": ""Tyson Macaulay Michael J. Assante and Robert M. Lee Corero   Industrial Control System (ICS) Security Retrieved. 2019/11/04  The Industrial Control System Cyber Kill Chain Retrieved. 2019/11/04  RIoT Control: Understanding and Managing Risks and the Internet of Things Retrieved. 2019/11/04 ""\', \'""description"": ""Tyson Macaulay Michael J. Assante and Robert M. Lee Corero   Industrial Control System (ICS) Security Retrieved. 2019/11/04  The Industrial Control System Cyber Kill Chain Retrieved. 2019/11/04  RIoT Control: Understanding and Managing Risks and the Internet of Things Retrieved. 2019/11/04 ""\', \'""description"": ""Tyson Macaulay Michael J. Assante and Robert M. Lee Corero   Industrial Control System (ICS) Security Retrieved. 2019/11/04  The Industrial Control System Cyber Kill Chain Retrieved. 2019/11/04  RIoT Control: Understanding and Managing Risks and the Internet of Things Retrieved. 2019/11/04 "",\']']","Implementing multi-factor authentication, using credential monitoring tools, and enforcing regular password changes can protect against the use of compromised credentials.",0,0.8747479491725704,0.9999999999,0,0,1,0.7741894204998611,0.47483995734386475,
What steps can be taken to strengthen firewall configurations in ICS environments?,"1. Manipulation of control signals
        2. Unauthorized command injection
        3. Exploitation of vulnerable communication protocols","['[\'protocol aware firewalls. (Citation: Centre for the Protection of National Infrastructure February 2005)""\', \'needed during expected system operations. Application denylists may be needed if all acceptable communication sequences cannot be defined\', \'but instead a set of known malicious uses can be denied (e.g.\', \'excessive communication  attempts\', \'shutdown messages\', \'invalid commands).  Devices performing these functions are often referred to as deep-packet inspection (DPI) firewalls\', \'context-aware firewalls\', \'or firewalls blocking specific automation/SCADA protocol aware firewalls. (Citation: Centre for procedures and background see [System Network Configuration Discovery](https://attack.mitre.org/techniques/T1016) and [System Network Connections Discovery](https://attack.mitre.org/techniques/T1049)."",\']']","Conducting regular firewall audits, enforcing strict firewall rules, and using next-generation firewalls can strengthen firewall configurations in ICS environments.",0.3333333333333333,0.8052735104480805,0.9999999999,0,0,1,0.7826480088791317,0.19566200221978292,
How can ICS environments prevent the spread of malware within their networks?,"1. Industrial facility
        2. Sophisticated attack (the nature of the attack)
        3. Prevent (preventing similar future attacks)
        4. Control logic (the part of the system that was manipulated)
        5. Process disruption (the effect of the attack)","['[\'""description"": ""Adversaries may cause loss of productivity and revenue through disruption and even damage to the availability and integrity of control system operations\', \'devices\', \'and related processes. This technique may manifest as a direct effect of an ICS-targeting attack or tangentially\', \'due to an IT-targeting attack against non-segregated environments. \\\\n\\\\nIn cases where these operations or services are brought to a halt\', \'the loss of productivity may eventually present an ""description"": ""Tyson Macaulay Michael J. Assante and Robert M. Lee Corero   Industrial Control System (ICS) Security Retrieved. 2019/11/04  The Industrial Control System Cyber Kill Chain Retrieved. 2019/11/04  RIoT Control: Understanding and Managing Risks and the Internet of Things Retrieved. 2019/11/04 ""\', \'""description"": ""Tyson Macaulay Michael J. Assante and Robert M. Lee Corero   Industrial Control System (ICS) Security Retrieved. 2019/11/04  The Industrial Control System Cyber Kill Chain Retrieved. 2019/11/04  RIoT Control: Understanding and Managing Risks and the Internet of Things Retrieved. 2019/11/04 "",\']']","Implementing network segmentation, using malware detection tools, and conducting regular security assessments can prevent the spread of malware within ICS environments.",0.2,0.7661750770156909,0.9999999999,1,0,0.3333333333333333,0.8024031255747359,0.6096875763018366,
How can ICS environments secure remote access points to prevent cyberattacks?,"1. Industrial Control Systems (ICS) - Provides the context for the systems under discussion.
        2. Sophisticated attack - Indicates the level of complexity and sophistication of the attack, highlighting the need for advanced security measures.
        3. Manipulated control logic - Identifies the specific attack vector used, helping to focus on solutions that address this type of vulnerability.
        4. Process disruption - Describes the impact of the attack, emphasizing","['[\'communications to and from machines.  Relatively important information would be login information. User credentials may be sent over an unencrypted protocol\', \'such as Telnet\', \'that can be captured and obtained through network packet analysis. \\\\n\\\\nIn addition\', \'ARP and Domain Name Service (DNS) poisoning can be used to capture credentials to websites\', \'proxies\', \'and internal systems by redirecting traffic to an adversary.""\', \'""description"": ""Adversaries may gain access into industrial environments through systems exposed directly to the internet for remote access rather than through [External Remote Services](https://attack.mitre.org/techniques/T0822). Internet Accessible Devices are exposed to the internet unintentionally or intentionally without adequate protections. This may allow for adversaries to move directly into the control system network. Access onto these devices is accomplished without the be used to follow through on the adversary\\\\u2019s objective. Examples of these techniques include observing operation states\', \'capturing screenshots\', \'identifying unique device roles\', \'and gathering system and diagram schematics. Collection of this data can play a key role in planning\', \'executing\', \'and even revising an ICS-targeted attack. Methods of collection depend on the categories of data being targeted\', \'which can include protocol specific\', \'device specific\', \'and process specific configurations\']']","Enforcing strong authentication methods, using secure remote access protocols, and regularly monitoring remote access activity can secure remote access points in ICS environments.",0,0.7924609011110176,0.9999999999,0.3333333333333333,0,0.0909090909090909,0.7872245603321884,0.1967936547732803,
What security practices can be implemented to defend against MITM attacks in ICS environments?,Security practices that can be implemented to defend against MITM attacks in ICS environments include implementing secure,"['[\'""description"": ""Have alternative methods to support communication requirements during communication failures and data integrity attacks. (Citation: National Institute of Standards and Technology April 2013) (Citation: Defense Advanced Research Projects Agency)"",\\n            ""labels"": [\\n                ""NIST SP 800-53 Rev. 5 - SC-37""\\n            ],\\n            ""x_mitre_deprecated"": false,\\n            ""x_mitre_domains"": [\\n                ""ics-attack""\\n            ]\', \'""description"": ""ICS-CERT. (2017\', \'October 21). Advanced Persistent Threat Activity Targeting Energy and Other Critical Infrastructure Sectors. Retrieved October 23\', \'2017."",\\n                    ""url"": ""https://www.us-cert.gov/ncas/alerts/TA17-293A""\\n                }\\n            ],\\n            ""relationship_type"": ""uses"",\\n            ""spec_version"": ""2.1"",\\n            ""x_mitre_attack_spec_version"": ""2.1.0"",\\n            ""x_mitre_domains"": [\\n                ""ics-attack"" ""description"": ""ICS-CERT. (2017\', \'October 21). Advanced Persistent Threat Activity Targeting Energy and Other Critical Infrastructure Sectors. Retrieved October 23\', \'2017."",\\n                    ""url"": ""https://www.us-cert.gov/ncas/alerts/TA17-293A""\\n                }\\n            ],\\n            ""relationship_type"": ""uses"",\\n            ""spec_version"": ""2.1"",\\n            ""x_mitre_attack_spec_version"": ""2.1.0"",\\n            ""x_mitre_domains"": [\\n                ""ics-attack""\']']","Using encrypted communication channels, implementing mutual authentication, and employing intrusion detection systems can defend against MITM attacks in ICS environments.",0,0.9999999999999997,0.9999999999,0,0,1,0.8624409884824108,0.2156102471206027,
What steps can be taken to ensure effective antivirus protection in ICS environments?,"1. Implement antivirus protection
        2. Validate antivirus products in representative test environments before deployment to production systems
        3. Limit antivirus installation to assets not involved in critical or real-time operations
        4. Minimize impact to system availability
        5. Validate antivirus products with ICS vendors or third-party testing organizations
        6. Implement network security measures
        7. Address ICS vulnerabilities through regular patching, manual code","['[\'""name"": ""Antivirus/Antimalware"",\\n            ""description"": ""Use signatures or heuristics to detect malicious software.  Within industrial control environments\', \'antivirus/antimalware installations should be limited to assets that are not involved in critical or real-time operations. To minimize the impact to system availability\', \'all products should first be validated within a representative test environment before deployment to production systems. (Citation: NCCIC August 2018)""\', \'critical in correcting these conditions to limit serious impacts such as Loss of Control and Property Damage. \\\\n\\\\nAdversaries may target and disable safety system functions as a prerequisite to subsequent attack execution or to allow for future unsafe conditionals to go unchecked. Detection of a Loss of Safety by operators can result in the shutdown of a process due to strict policies regarding safety systems. This can cause a Loss of Productivity and Revenue and may meet the technical goals of ""description"": ""The adversary is trying to manipulate\', \'interrupt\', \'or destroy your ICS systems\', \'data\', \'and their surrounding environment.\\\\n\\\\nImpact consists of techniques that adversaries use to disrupt\', \'compromise\', \'destroy\', \'and manipulate the integrity and availability of control system operations\', \'processes\', \'devices\', \'and data. These techniques encompass the influence and effects resulting from adversarial efforts to attack the ICS environment or that tangentially impact it. Impact\']']","Regularly updating antivirus software, conducting scheduled scans, and using advanced threat detection tools can ensure effective antivirus protection in ICS environments.",0.2857142857142857,0.8730386656179517,0.9999999999,0.6666666666666666,0,0.14285714285714285,0.8930132202960628,0.5694071512278618,
How can facilities secure remote access to prevent unauthorized entry?,"1. Preventive measures
        2. Safeguard
        3. Similar attacks
        4. Industrial facility
        5. Control logic manipulation
        6. Process disruption
        7. Regular integrity checks
        8. Anomaly detection systems
        9. Authenticated updates
        10. Control systems
        These keywords are essential for a search engine to retrieve information about preventive measures that can be taken to safeguard against similar attacks in","['[\'""modified"": ""2022-05-06T17:47:24.187Z"",\\n            ""relationship_type"": ""mitigates"",\\n            ""description"": ""Access Management technologies can help enforce authentication on critical remote service\', \'examples include\', \'but are not limited to\', \'device management services (e.g.\', \'telnet\', \'SSH)\', \'data access servers (e.g.\', \'HTTP\', \'Historians)\', \'and HMI sessions (e.g.\', \'RDP\', \'VNC).\\\\n"",\\n            ""source_ref"": ""course-of-action--3992ce42-43e9-4bea-b8db-a102ec3ec1e3""\', \'communications to and from machines.  Relatively important information would be login information. User credentials may be sent over an unencrypted protocol\', \'such as Telnet\', \'that can be captured and obtained through network packet analysis. \\\\n\\\\nIn addition\', \'ARP and Domain Name Service (DNS) poisoning can be used to capture credentials to websites\', \'proxies\', \'and internal systems by redirecting traffic to an adversary.""\', \'""description"": ""Use strong multi-factor authentication for remote service accounts to mitigate an adversary\\\'s ability to leverage stolen credentials. Be aware of multi-factor authentication interception techniques for some implementations.\\\\n"",\\n            ""relationship_type"": ""mitigates"",\\n            ""source_ref"": ""course-of-action--ddf3e568-f065-49e2-9106-42029a28ddbd"",\\n            ""target_ref"": ""attack-pattern--8d2f3bab-507c-4424-b58b-edc977bd215c"",\']']","Implement multi-factor authentication, restrict access to necessary personnel, and regularly audit remote access connections.",,0.8263648944423229,0.9999999999,0.3333333333333333,0.1999999996,0.125,0.8063983300976201,0.20160341772651874,
