question,answer,contexts,ground_truth,faithfulness,answer_relevancy,context_precision,context_recall,context_entity_recall,context_relevancy,answer_similarity,answer_correctness,,,,,,,,,,
Which malware operates as ransomware-as-a-service (RaaS)?,"1. Ransomware-as-a-Service (RaaS)
        2. Latest RaaS variants
        3. Spreading techniques of RaaS
        4. Techniques for distributing and monetizing RaaS
        5. Detecting and preventing RaaS attacks
        6. Measures to mitigate the impact of RaaS incidents
        7. Organizations and businesses
        Explanation:","['[\'""url"": ""https://securityintelligence.com/posts/ransomware-2020-attack-trends-new-techniques-affecting-organizations-worldwide/""\\n                }\\n            ],\\n            ""object_marking_refs"": [\\n                ""marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168""\\n            ],\\n            ""x_mitre_domains"": [\\n                ""enterprise-attack"",\\n                ""ics-attack""\\n            ],\\n            ""x_mitre_attack_spec_version"": ""3.2.0""\', \'""url"": ""https://learn.microsoft.com/en-us/microsoft-365/security/intelligence/microsoft-threat-actor-naming?view=o365-worldwide""\\n                },\\n                {\\n                    ""source_name"": ""Microsoft Ransomware as a Service"",\\n                    ""description"": ""Microsoft. (2022\', \'May 9). Ransomware as a service: Understanding the cybercrime gig economy and how to protect yourself. Retrieved March 10\', \'2023.""\', \'""description"": ""Daniel Kapellmann Zafra\', \'Keith Lunden\', \'Nathan Brubaker\', \'Jeremy Kennelly 2020\', \'July 15 Ransomware Against the Machine: How Adversaries are Learning to Disrupt Industrial Production by Targeting IT and OT Retrieved. 2021/04/12 "",\\n                    ""url"": ""https://www.fireeye.com/blog/threat-research/2020/02/ransomware-against-machine-learning-to-disrupt-industrial-production.html""\\n                }\\n            ],\\n            ""object_marking_refs"": \']']",REvil,0,0.921753381818406,0.9999999999,1,0,1,0.7466099602857097,0.18665249007142742,,,,,,,,,,
Which platform does REvil target?,"1. REvil targets industrial control systems (ICS), specifically those in the manufacturing, transportation, and electric sectors.
        2. REvil typically steals sensitive data, including intellectual property, financial data, and personally identifiable information (PII).
        3. REvil operates by deploying ransomware-as-a-service (RaaS), using point-of-sale malware for targeting efforts.
        4. REvil is linked to the","['[\'""description"": ""[REvil](https://attack.mitre.org/software/S0496) is a ransomware family that has been linked to the [GOLD SOUTHFIELD](https://attack.mitre.org/groups/G0115) group and operated as ransomware-as-a-service (RaaS) since at least April 2019. [REvil](https://attack.mitre.org/software/S0496)\', \'which as been used against organizations in the manufacturing\', \'transportation\', \'and electric sectors\', \'is highly configurable and shares code similarities with the GandCrab was run out of a front company called Combi Security and often used point-of-sale malware for targeting efforts. Since 2020\', \'[FIN7](https://attack.mitre.org/groups/G0046) shifted operations to a big game hunting (BGH) approach including use of [REvil](https://attack.mitre.org/software/S0496) ransomware and their own Ransomware as a Service (RaaS)\', \'Darkside. FIN7 may be linked to the [Carbanak](https://attack.mitre.org/groups/G0008) Group\', \'but there appears to be several groups using ""description"": ""DHS/CISA. (2023\', \'December 1). IRGC-Affiliated Cyber Actors Exploit PLCs in Multiple Sectors\', \'Including U.S. Water and Wastewater Systems Facilities. Retrieved March 25\', \'2024."",\\n                    ""url"": ""https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-335a""\\n                },\\n                {\\n                    ""source_name"": ""Jamie Tarabay and Katrina Manson December 2023"",\']']",Windows,0.25,0.8924387716250118,0.9999999999,0,0,0.25,0.7374246703079895,0.18435616757699738,,,,,,,,,,
Which malware is custom and includes multiple modules tailored towards ICS devices?,"1. Malware (custom and tailored)
        2. Multiple modules
        3. ICS devices (targeted)
The most relevant keywords for the given context are:
1. Malware
2. Custom
3. Multiple modules
4. ICS devices (targeted)","['[\'""created"": ""2023-03-30T19:25:22.673Z"",\\n            ""revoked"": false,\\n            ""external_references"": [\\n                {\\n                    ""source_name"": ""Industroyer2 Forescout July 2022"",\\n                    ""description"": ""Forescout. (2022\', \'July 14). Industroyer2 and  INCONTROLLER In-depth Technical Analysis of the Most Recent ICS-specific Malware. Retrieved March 30\', \'2023.""\', \'""description"": ""Forescout. (2022\', \'July 14). Industroyer2 and  INCONTROLLER In-depth Technical Analysis of the Most Recent ICS-specific Malware. Retrieved March 30\', \'2023."",\\n                    ""url"": ""https://www.forescout.com/resources/industroyer2-and-incontroller-report/""\\n                }\\n            ],\\n            ""object_marking_refs"": [\\n                ""marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168""\\n            ]\', \'""description"": ""Forescout. (2022\', \'July 14). Industroyer2 and  INCONTROLLER In-depth Technical Analysis of the Most Recent ICS-specific Malware. Retrieved March 30\', \'2023."",\\n                    ""url"": ""https://www.forescout.com/resources/industroyer2-and-incontroller-report/""\\n                }\\n            ],\\n            ""object_marking_refs"": [\\n                ""marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168""\\n            ],\']']",INCONTROLLER,0.3333333333333333,0.7280580342281698,0.9999999999,0,0.9999999900000002,1,0.7052343255562116,0.1763085813890529,,,,,,,,,,
What are the aliases for INCONTROLLER?,"1. Manipulation of control signals
        2. Unauthorized command injection
        3. Exploitation of vulnerable communication protocols

        Context: ],
            ""x_mitre_aliases"": [
                ""Bad Rabbit"",
                ""Diskcoder.D""
            ],
            ""object_marking_refs"": [
                ""marking-definition--fa42a846-8d90","['[\',\\n            ""x_mitre_aliases"": [\\n                ""Bad Rabbit"",\\n                ""Diskcoder.D""\\n            ],\\n            ""object_marking_refs"": [\\n                ""marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168""\\n            ],\\n            ""name"": ""Bad Rabbit""\', \'{\\n            ""x_mitre_domains"": [\\n                ""enterprise-attack""\\n            ],\\n            ""object_marking_refs"": [\\n                ""marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168""\\n            ],\\n            ""id"": ""course-of-action--21da4fd4-27ad-4e9c-b93d-0b9b14d02c96"",\\n            ""type"": ""course-of-action"",\\n            ""created"": ""2019-06-06T20:52:59.206Z"",\\n            ""created_by_ref"": ""identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5""\', \'""aliases"": [\\n                ""Dragonfly"",\\n                ""TEMP.Isotope"",\\n                ""DYMALLOY"",\\n                ""Berserk Bear"",\\n                ""TG-4192"",\\n                ""Crouching Yeti"",\\n                ""IRON LIBERTY"",\\n                ""Energetic Bear"",\\n                ""Ghost Blizzard"",\\n                ""BROMINE""\\n            ],\\n            ""x_mitre_deprecated"": false,\\n            ""x_mitre_version"": ""4.0"",\\n            ""x_mitre_contributors"": \']']",PIPEDREAM,0,0.737490269164624,0,0,0,1,0.7252108131168455,0.18130270327921139,,,,,,,,,,
What protocol is used by INCONTROLLER?,"1. Manipulation of control signals: This refers to the technique where an attacker modifies the control commands sent to the industrial control system (ICS) devices from the INCONTROLLER. This can lead to unexpected behavior or malfunction of the devices.
        2. Unauthorized command injection: This technique involves the injection of unauthorized commands to the ICS, bypassing the INCONTROLLER and directly transmitting the commands to the devices. This can lead to","['[\'device communications and functions\', \'and custom tools are often used toward this post-compromise information-gathering objective.""\', \'communications to and from machines.  Relatively important information would be login information. User credentials may be sent over an unencrypted protocol\', \'such as Telnet\', \'that can be captured and obtained through network packet analysis. \\\\n\\\\nIn addition\', \'ARP and Domain Name Service (DNS) poisoning can be used to capture credentials to websites\', \'proxies\', \'and internal systems by redirecting traffic to an adversary.""\', \'Convert data across different Layer 1 and 2 network protocols / mediums\', \'for example\', \'converting from Serial to Ethernet. \\\\n *  <u>Data Aggregation:</u> Collect and combine data from different devices into one consistent format and protocol interface. \\\\n\\\\nData gateways are often critical to the forwarding/transmission of critical control or monitoring data within the ICS. Further\', \'these devices often have remote various network services that are used to communicate across different zones or\']']","OPC UA, Modbus, and CODESYS",0,0.7793445374427259,0.9999999999,0,0,0.1111111111111111,0.7335776599065976,0.1833944149766494,,,,,,,,,,
What does the malware VPNFilter collect?,"1. VPNFilter collects network traffic that passes through an infected device.
        2. Specifically, it can collect traffic to steal website credentials and monitor Modbus SCADA protocols.
        Answer explanation: The question asks for what the VPNFilter malware collects. The context provided mentions that VPNFilter can collect network traffic, specifically traffic to steal website credentials and monitor Modbus SCADA protocols. This answers the question by identifying the type of data","['[\'""description"": ""[VPNFilter](https://attack.mitre.org/software/S1010) is a multi-stage\', ""modular platform with versatile capabilities to support both intelligence-collection and destructive cyber attack operations. [VPNFilter](https://attack.mitre.org/software/S1010) modules such as its packet sniffer (\'ps\') can collect traffic that passes through an infected device"", \'allowing the theft of website credentials and monitoring of Modbus SCADA protocols. (Citation: William Largent June ""description"": ""Carl Hurd. (2019\', \'March 26). VPNFilter Deep Dive. Retrieved March 28\', \'2019."",\\n                    ""url"": ""https://www.youtube.com/watch?v=yuZazP22rpI""\\n                }\\n            ],\\n            ""relationship_type"": ""uses"",\\n            ""spec_version"": ""2.1"",\\n            ""x_mitre_attack_spec_version"": ""2.1.0"",\\n            ""x_mitre_domains"": [\\n                ""ics-attack""\\n            ]\', \'""source_ref"": ""malware--6108f800-10b8-4090-944e-be579f01263d"",\\n            ""target_ref"": ""attack-pattern--9a505987-ab05-4f46-a9a6-6441442eec3b"",\\n            ""external_references"": [\\n                {\\n                    ""source_name"": ""William Largent June 2018"",\\n                    ""description"": ""William Largent 2018\', \'June 06 VPNFilter Update - VPNFilter exploits endpoints\', \'targets new devices Retrieved. 2019/03/28 "",\']']","Traffic that passes through an infected device, including website credentials and Modbus SCADA protocols.",1,0.9536516231939154,0.9999999999,1,0.249999999375,0.2,0.8416042029899129,0.7729010507474783,,,,,,,,,,
What platform does VPNFilter target?,"1. unauthorized command injection: This is a technique specifically mentioned in the context as being used in ICS-targeted attacks.
        2. manipulation of control signals: This can also be inferred from the context as a technique used in these attacks, as the attackers are attempting to take control of the systems by sending unauthorized commands.
        3. exploitation of vulnerable communication protocols: This is a common technique in cyber attacks, and given the context of ICS","['[\'""source_ref"": ""malware--6108f800-10b8-4090-944e-be579f01263d"",\\n            ""target_ref"": ""attack-pattern--9a505987-ab05-4f46-a9a6-6441442eec3b"",\\n            ""external_references"": [\\n                {\\n                    ""source_name"": ""William Largent June 2018"",\\n                    ""description"": ""William Largent 2018\', \'June 06 VPNFilter Update - VPNFilter exploits endpoints\', \'targets new devices Retrieved. 2019/03/28 ""\', \'""description"": ""[VPNFilter](https://attack.mitre.org/software/S1010) is a multi-stage\', ""modular platform with versatile capabilities to support both intelligence-collection and destructive cyber attack operations. [VPNFilter](https://attack.mitre.org/software/S1010) modules such as its packet sniffer (\'ps\') can collect traffic that passes through an infected device"", \'allowing the theft of website credentials and monitoring of Modbus SCADA protocols. (Citation: William Largent June ""description"": ""Carl Hurd. (2019\', \'March 26). VPNFilter Deep Dive. Retrieved March 28\', \'2019."",\\n                    ""url"": ""https://www.youtube.com/watch?v=yuZazP22rpI""\\n                }\\n            ],\\n            ""relationship_type"": ""uses"",\\n            ""spec_version"": ""2.1"",\\n            ""x_mitre_attack_spec_version"": ""2.1.0"",\\n            ""x_mitre_domains"": [\\n                ""ics-attack""\\n            ],\']']",ICS devices,0,0.7605470855732647,0.9999999999,1,0,0.2,0.7586933951324357,0.8325304916402517,,,,,,,,,,
Which country was primarily targeted by Flame?,"1. Flame
        2. Targeted country (Implied, as the question asks for the country primarily targeted by Flame)
        3. Malware attack (Flame is a type of malware)
        4. Cybersecurity threat (Flame is a threat)
        5. Government systems compromised (Not directly stated, but it can be inferred that Flame was used to compromise government systems)
        6. Intelligence gathering (Flame is used","['[\'""x_mitre_modified_by_ref"": ""identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"",\\n            ""spec_version"": ""2.1"",\\n            ""is_family"": true\\n        },\\n        {\\n            ""modified"": ""2022-10-12T17:51:18.408Z"",\\n            ""name"": ""Flame"",\\n            ""description"": ""[Flame](https://attack.mitre.org/software/S0143) is a sophisticated toolkit that has been used to collect information since at least 2010\', \'largely targeting Middle East countries. (Citation: Kaspersky Flame)""\', \'of targeted attack relies on a common interest\', \'and is known as a strategic web compromise or watering hole attack. \\\\n\\\\nThe National Cyber Awareness System (NCAS) has issued a Technical Alert (TA) regarding Russian government cyber activity targeting critical infrastructure sectors. (Citation: Cybersecurity & Infrastructure Security Agency March 2018) Analysis by DHS and FBI has noted two distinct categories of victims in the Dragonfly campaign on the Western energy sector: staging and intended ""created"": ""2020-09-21T17:59:24.739Z"",\\n            ""modified"": ""2022-05-06T17:47:24.115Z"",\\n            ""relationship_type"": ""mitigates"",\\n            ""description"": ""Develop a robust cyber threat intelligence capability to determine what types and levels of threat may use software exploits and 0-days against a particular organization.\\\\n"",\\n            ""source_ref"": ""course-of-action--d48b79b2-076d-483e-949c-0d38aa347499"",\']']",Middle Eastern countries,0.4,0.943394150095822,0.9999999999,1,0,0.2,0.7421855220279553,0.18554638050698882,,,,,,,,,,
What is the name of the campaign conducted by CyberAv3ngers in 2023?,"1. Unitronics Defacement Campaign
        2. CyberAv3ngers","['[\'""description"": ""During the [Unitronics Defacement Campaign](https://attack.mitre.org/campaigns/C0031)\', \'the [CyberAv3ngers](https://attack.mitre.org/groups/G1027) caused multiple businesses to halt operations in their industrial environments\', \'impacting their typical business operations. These victims covered multiple sectors.(Citation: Jamie Tarabay and Katrina Manson December 2023)"",\\n            ""relationship_type"": ""uses""\', \'""description"": ""Davis\', \'S. and Carr\', \'N. (2017\', \'September 21). APT33: New Insights into Iranian Cyber Espionage Group. Retrieved February 15\', \'2018."",\\n                    ""url"": ""https://www.brighttalk.com/webcast/10703/275683""\\n                },\\n                {\\n                    ""source_name"": ""Microsoft Threat Actor Naming July 2023"",\\n                    ""description"": ""Microsoft . (2023\', \'July 12). How Microsoft names threat actors. Retrieved November 17\', \'2023.""\', \'""created"": ""2020-09-21T17:59:24.739Z"",\\n            ""modified"": ""2022-05-06T17:47:24.115Z"",\\n            ""relationship_type"": ""mitigates"",\\n            ""description"": ""Develop a robust cyber threat intelligence capability to determine what types and levels of threat may use software exploits and 0-days against a particular organization.\\\\n"",\\n            ""source_ref"": ""course-of-action--d48b79b2-076d-483e-949c-0d38aa347499"",\']']",Unitronics Defacement Campaign,0.5,0.8295646071841473,0.9999999999,1,0,0.5,0.9180977042528601,0.729524426063215,,,,,,,,,,
Which threat actor was involved in the Unitronics Defacement Campaign?,1. The identified threat actor involved in the Unitronics Defacement Campaign was the [CyberAv3ngers](https://attack.mitre.org/groups/G1027).,"['[\'""description"": ""The [Unitronics Defacement Campaign](https://attack.mitre.org/campaigns/C0031) was a collection of intrusions across multiple sectors by the [CyberAv3ngers](https://attack.mitre.org/groups/G1027)\', \'where threat actors engaged in a seemingly opportunistic and global targeting and defacement of Unitronics Vision Series [Programmable Logic Controller (PLC)](https://attack.mitre.org/assets/A0003) with [Human-Machine Interface (HMI)](https://attack.mitre.org/assets/A0002). ""description"": ""During the [Unitronics Defacement Campaign](https://attack.mitre.org/campaigns/C0031)\', \'the [CyberAv3ngers](https://attack.mitre.org/groups/G1027) caused multiple businesses to halt operations in their industrial environments\', \'impacting their typical business operations. These victims covered multiple sectors.(Citation: Jamie Tarabay and Katrina Manson December 2023)"",\\n            ""relationship_type"": ""uses""\', \'""description"": ""During the [Unitronics Defacement Campaign](https://attack.mitre.org/campaigns/C0031)\', \'the [CyberAv3ngers](https://attack.mitre.org/groups/G1027) caused multiple businesses to halt operations due to the unavailability of the [Programmable Logic Controller (PLC)](https://attack.mitre.org/assets/A0003) and [Human-Machine Interface (HMI)](https://attack.mitre.org/assets/A0002). These victims covered multiple sectors.(Citation: Jamie Tarabay and Katrina Manson December\']']",CyberAv3ngers,1,0.987107591777967,0.9999999999,1,0.9999999900000002,0.2,0.8663166822136646,0.21657917055341616,,,,,,,,,,
What type of devices were targeted in the Unitronics Defacement Campaign?,"1. Programmable Logic Controller (PLC)
        2. Human-Machine Interface (HMI)
        3. Industrial Control Systems (ICS)
        4. Industrial Devices
        5. Control Systems
        6. Industrial Automation Systems
        7. Command Injection
        8. Signal Manipulation
        9. Protocol Exploitation","['[\'""description"": ""During the [Unitronics Defacement Campaign](https://attack.mitre.org/campaigns/C0031)\', \'the [CyberAv3ngers](https://attack.mitre.org/groups/G1027) caused multiple businesses to halt operations in their industrial environments\', \'impacting their typical business operations. These victims covered multiple sectors.(Citation: Jamie Tarabay and Katrina Manson December 2023)"",\\n            ""relationship_type"": ""uses""\', \'""description"": ""During the [Unitronics Defacement Campaign](https://attack.mitre.org/campaigns/C0031)\', \'the [CyberAv3ngers](https://attack.mitre.org/groups/G1027) caused multiple businesses to halt operations due to the unavailability of the [Programmable Logic Controller (PLC)](https://attack.mitre.org/assets/A0003) and [Human-Machine Interface (HMI)](https://attack.mitre.org/assets/A0002). These victims covered multiple sectors.(Citation: Jamie Tarabay and Katrina Manson December ""description"": ""The [Unitronics Defacement Campaign](https://attack.mitre.org/campaigns/C0031) was a collection of intrusions across multiple sectors by the [CyberAv3ngers](https://attack.mitre.org/groups/G1027)\', \'where threat actors engaged in a seemingly opportunistic and global targeting and defacement of Unitronics Vision Series [Programmable Logic Controller (PLC)](https://attack.mitre.org/assets/A0003) with [Human-Machine Interface (HMI)](https://attack.mitre.org/assets/A0002).\']']",Unitronics Vision Series Programmable Logic Controller (PLC) with Human-Machine Interface (HMI),0.2222222222222222,0.8448003577877935,0.9999999999,1,0,0.5,0.850740316330562,0.2126850790826405,,,,,,,,,,
Which sectors were primarily affected by the Unitronics Defacement Campaign?,"1. Sectors affected: multiple
        2. Critical infrastructure impacted: multiple businesses
        3. Industrial automation devices impacted: Programmable Logic Controller (PLC) and Human-Machine Interface (HMI)
        4. Targeted entities: multiple businesses across multiple sectors
        5. Industrial control systems (ICS) affected: Yes
        Explanation:
        The question asks for the sectors affected by the Unitronics Defacement Campaign","['[\'""description"": ""During the [Unitronics Defacement Campaign](https://attack.mitre.org/campaigns/C0031)\', \'the [CyberAv3ngers](https://attack.mitre.org/groups/G1027) caused multiple businesses to halt operations due to the unavailability of the [Programmable Logic Controller (PLC)](https://attack.mitre.org/assets/A0003) and [Human-Machine Interface (HMI)](https://attack.mitre.org/assets/A0002). These victims covered multiple sectors.(Citation: Jamie Tarabay and Katrina Manson December ""description"": ""During the [Unitronics Defacement Campaign](https://attack.mitre.org/campaigns/C0031)\', \'the [CyberAv3ngers](https://attack.mitre.org/groups/G1027) caused multiple businesses to halt operations in their industrial environments\', \'impacting their typical business operations. These victims covered multiple sectors.(Citation: Jamie Tarabay and Katrina Manson December 2023)"",\\n            ""relationship_type"": ""uses""\', \'""description"": ""The [Unitronics Defacement Campaign](https://attack.mitre.org/campaigns/C0031) was a collection of intrusions across multiple sectors by the [CyberAv3ngers](https://attack.mitre.org/groups/G1027)\', \'where threat actors engaged in a seemingly opportunistic and global targeting and defacement of Unitronics Vision Series [Programmable Logic Controller (PLC)](https://attack.mitre.org/assets/A0003) with [Human-Machine Interface (HMI)](https://attack.mitre.org/assets/A0002).\']']","Water and wastewater, energy, food and beverage manufacturing, and healthcare sectors",0.4,0.9926057428600362,0.9999999999,1,0,0.25,0.7450730918977099,0.18626827297442747,,,,,,,,,,
What was the notable feature of the Unitronics Defacement Campaign?,"1. Notable Feature: The notable feature of the Unitronics Defacement Campaign was the disabling of Programmable Logic Controllers (PLC) and Human-Machine Interfaces (HMI) in multiple businesses across various sectors, leading to the halting of operations.
        2. Entities Affected: The entities affected by the Unitronics Defacement Campaign were multiple businesses in various sectors.
        3. Impact: The impact of the Unitronics Def","['[\'""description"": ""During the [Unitronics Defacement Campaign](https://attack.mitre.org/campaigns/C0031)\', \'the [CyberAv3ngers](https://attack.mitre.org/groups/G1027) caused multiple businesses to halt operations in their industrial environments\', \'impacting their typical business operations. These victims covered multiple sectors.(Citation: Jamie Tarabay and Katrina Manson December 2023)"",\\n            ""relationship_type"": ""uses""\', \'""description"": ""During the [Unitronics Defacement Campaign](https://attack.mitre.org/campaigns/C0031)\', \'the [CyberAv3ngers](https://attack.mitre.org/groups/G1027) caused multiple businesses to halt operations due to the unavailability of the [Programmable Logic Controller (PLC)](https://attack.mitre.org/assets/A0003) and [Human-Machine Interface (HMI)](https://attack.mitre.org/assets/A0002). These victims covered multiple sectors.(Citation: Jamie Tarabay and Katrina Manson December critical in correcting these conditions to limit serious impacts such as Loss of Control and Property Damage. \\\\n\\\\nAdversaries may target and disable safety system functions as a prerequisite to subsequent attack execution or to allow for future unsafe conditionals to go unchecked. Detection of a Loss of Safety by operators can result in the shutdown of a process due to strict policies regarding safety systems. This can cause a Loss of Productivity and Revenue and may meet the technical goals of\']']",Defacement of the PLCs' HMIs,1,0.9999999999999997,0.9999999999,1,0,0.16666666666666666,0.832604196827766,0.2081534189491934,,,,,,,,,,
When was the first instance of the Unitronics Defacement Campaign observed?,"1. 'Unitronics Defacement Campaign'
        2. 'first instance' or 'first observed' or 'first detected'","['[\'""description"": ""During the [Unitronics Defacement Campaign](https://attack.mitre.org/campaigns/C0031)\', \'the [CyberAv3ngers](https://attack.mitre.org/groups/G1027) caused multiple businesses to halt operations in their industrial environments\', \'impacting their typical business operations. These victims covered multiple sectors.(Citation: Jamie Tarabay and Katrina Manson December 2023)"",\\n            ""relationship_type"": ""uses""\', \'""aliases"": [\\n                ""Unitronics Defacement Campaign""\\n            ],\\n            ""first_seen"": ""2023-11-01T04:00:00.000Z"",\\n            ""last_seen"": ""2023-11-01T04:00:00.000Z"",\\n            ""x_mitre_first_seen_citation"": ""(Citation: CISA AA23-335A IRGC-Affiliated December 2023)"",\\n            ""x_mitre_last_seen_citation"": ""(Citation: Lisa Zahner December 2023)"",\\n            ""x_mitre_deprecated"": false,\\n            ""x_mitre_version"": ""1.0"",\\n            ""type"": ""campaign""\', \'""description"": ""During the [Unitronics Defacement Campaign](https://attack.mitre.org/campaigns/C0031)\', \'the [CyberAv3ngers](https://attack.mitre.org/groups/G1027) caused multiple businesses to halt operations due to the unavailability of the [Programmable Logic Controller (PLC)](https://attack.mitre.org/assets/A0003) and [Human-Machine Interface (HMI)](https://attack.mitre.org/assets/A0002). These victims covered multiple sectors.(Citation: Jamie Tarabay and Katrina Manson December\']']","November 1, 2023",0,0.7915834187612937,0.9999999999,1,0,0.3333333333333333,0.7113224621765801,0.17783061554414503,,,,,,,,,,
What is the external ID for the Unitronics Defacement Campaign according to MITRE?,"1. Unitronics Defacement Campaign
        2. MITRE (Mitre Corporation)
        3. External ID (External Identifier)
        4. Campaign (Cybersecurity Campaign)
        5. 2023-11-01 (Date Range)
        6. CISA (Cybersecurity and Infrastructure Security Agency) AA23-335A (Citation)
        7. Lisa Zah","['[\'""aliases"": [\\n                ""Unitronics Defacement Campaign""\\n            ],\\n            ""first_seen"": ""2023-11-01T04:00:00.000Z"",\\n            ""last_seen"": ""2023-11-01T04:00:00.000Z"",\\n            ""x_mitre_first_seen_citation"": ""(Citation: CISA AA23-335A IRGC-Affiliated December 2023)"",\\n            ""x_mitre_last_seen_citation"": ""(Citation: Lisa Zahner December 2023)"",\\n            ""x_mitre_deprecated"": false,\\n            ""x_mitre_version"": ""1.0"",\\n            ""type"": ""campaign""\', \'""description"": ""During the [Unitronics Defacement Campaign](https://attack.mitre.org/campaigns/C0031)\', \'the [CyberAv3ngers](https://attack.mitre.org/groups/G1027) caused multiple businesses to halt operations in their industrial environments\', \'impacting their typical business operations. These victims covered multiple sectors.(Citation: Jamie Tarabay and Katrina Manson December 2023)"",\\n            ""relationship_type"": ""uses""\', \'""description"": ""A threat intelligence program helps an organization generate their own threat intelligence information and track trends to inform defensive priorities to mitigate risk."",\\n            ""x_mitre_modified_by_ref"": ""identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"",\\n            ""x_mitre_domains"": [\\n                ""ics-attack""\\n            ],\\n            ""x_mitre_version"": ""1.0"",\\n            ""x_mitre_attack_spec_version"": ""2.1.0"",\\n            ""type"": ""course-of-action"",\']']",C0031,0.0833333333333333,0.908828249349216,0.9999999999,1,0,1,0.729873383077351,0.18246834576933774,,,,,,,,,,
Which publication provided information about IRGC-affiliated hackers in December 2023?,"1. DHS/CISA: IRGC-affiliated Cyber Actors Exploit PLCs in Multiple Sectors, Including U.S. Water and Wastewater Systems Facilities.
        2. Jamie Tarabay and Katrina Manson: IRGC-Affiliated Cyber Actors Exploit PLCs in Multiple Sectors, Including U.S. Water and Wastewater Systems Facilities.","['[\'""description"": ""DHS/CISA. (2023\', \'December 1). IRGC-Affiliated Cyber Actors Exploit PLCs in Multiple Sectors\', \'Including U.S. Water and Wastewater Systems Facilities. Retrieved March 25\', \'2024."",\\n                    ""url"": ""https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-335a""\\n                },\\n                {\\n                    ""source_name"": ""Jamie Tarabay and Katrina Manson December 2023""\', \'""description"": ""DHS/CISA. (2023\', \'December 1). IRGC-Affiliated Cyber Actors Exploit PLCs in Multiple Sectors\', \'Including U.S. Water and Wastewater Systems Facilities. Retrieved March 25\', \'2024."",\\n                    ""url"": ""https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-335a""\\n                },\\n                {\\n                    ""source_name"": ""CISA Unitronics November 2023""\', \'""description"": ""Davis\', \'S. and Carr\', \'N. (2017\', \'September 21). APT33: New Insights into Iranian Cyber Espionage Group. Retrieved February 15\', \'2018."",\\n                    ""url"": ""https://www.brighttalk.com/webcast/10703/275683""\\n                },\\n                {\\n                    ""source_name"": ""Microsoft Threat Actor Naming July 2023"",\\n                    ""description"": ""Microsoft . (2023\', \'July 12). How Microsoft names threat actors. Retrieved November 17\', \'2023."",\']']",CISA AA23-335A IRGC-Affiliated December 2023,0.75,0.8680006260810974,0.9999999999,0.25,0,1,0.833640635957894,0.20840514328994986,,,,,,,,,,
What was the first major public attack conducted by the Sandworm Team against Ukraine?,"1. Sandworm Team Ukraine Attacks: The first major public attack conducted by the Sandworm Team against Ukraine was likely in December 2015, as evidenced by the sources provided. The attack is often associated with the power grid disruption and is attributed to the Sandworm Team and GRU Unit 74455, as detailed in the US District Court Indictment and UK NCSC reports. References to this event can be found in the","['[\'""description"": ""(Citation: iSIGHT Sandworm 2014) (Citation: F-Secure BlackEnergy 2014) (Citation: InfoSecurity Sandworm Oct 2014)(Citation: US District Court Indictment GRU Unit 74455 October 2020)(Citation: UK NCSC Olympic Attacks October 2020)""\\n                },\\n                {\\n                    ""source_name"": ""Quedagh""\', \'""description"": ""(Citation: NCSC Sandworm Feb 2020)(Citation: UK NCSC Olympic Attacks October 2020)""\\n                },\\n                {\\n                    ""source_name"": ""Telebots"",\\n                    ""description"": ""(Citation: NCSC Sandworm Feb 2020)(Citation: US District Court Indictment GRU Unit 74455 October 2020)(Citation: UK NCSC Olympic Attacks October 2020)""\\n                },\\n                {\\n                    ""source_name"": ""IRON VIKING""\', \'},\\n                {\\n                    ""source_name"": ""John Hultquist January 2016"",\\n                    ""description"": ""John Hultquist 2016\', \'January 07 Sandworm Team and the Ukrainian Power Authority Attacks Retrieved. 2019/03/08 "",\\n                    ""url"": ""https://www.fireeye.com/blog/threat-research/2016/01/ukraine-and-sandworm-team.html""\\n                },\\n                {\\n                    ""source_name"": ""Zetter\', \'Kim March 2016"",\']']",2016 Ukraine Electric Power Attack,0.25,0.9899187276262742,0.9999999999,1,0,1,0.838744002516273,0.20968600062906825,,,,,,,,,,
