question,answer,contexts,ground_truth,faithfulness,answer_relevancy,context_precision,context_recall,context_entity_recall,context_relevancy,answer_similarity,answer_correctness,,,,,,,,,,
What protocol is used by INCONTROLLER?,"1. UDP multicast scan of UDP port 27127 for NetManage protocol.
        2. FINS protocol to scan for and obtain MAC address associated with Omron devices.
        3. Brute force password-based authentication to Schneider PLCs over the CODESYS protocol (UDP port 1740).
        4. Perform brute force guessing of passwords to OPC UA servers using a","['[\'""description"": ""[INCONTROLLER](https://attack.mitre.org/software/S1045) is custom malware that includes multiple modules tailored towards ICS devices and technologies\', \'including Schneider Electric and Omron PLCs as well as OPC UA\', \'Modbus\', \'and CODESYS protocols. [INCONTROLLER](https://attack.mitre.org/software/S1045) has the ability to discover specific devices\', \'download logic on the devices\', \'and exploit platform-specific vulnerabilities. As of September 2022\', \'some security ""description"": ""[INCONTROLLER](https://attack.mitre.org/software/S1045) can perform a UDP multicast scan of UDP port 27127 to identify Schneider PLCs that use that port for the NetManage protocol.(Citation: Dragos-Pipedream)(Citation: Wylie-22)\\\\n\\\\n[INCONTROLLER](https://attack.mitre.org/software/S1045) can use the FINS (Factory Interface Network Service) protocol to scan for and obtain MAC address associated with Omron devices.(Citation: CISA-AA22-103A)(Citation: ""description"": ""[INCONTROLLER](https://attack.mitre.org/software/S1045)  can brute force password-based authentication to Schneider PLCs over  the CODESYS protocol (UDP port 1740).(Citation: CISA-AA22-103A)\\\\n\\\\n [INCONTROLLER](https://attack.mitre.org/software/S1045)  can perform brute force guessing of passwords to OPC UA servers using a predefined list of passwords.(Citation: CISA-AA22-103A)(Citation: Wylie-22) "",\\n            ""relationship_type"": ""uses"",\']']","OPC UA, Modbus, and CODESYS",1,0.863551784620839,0.9999999999,1,0.666666664444444,0.6,0.777812753457506,0.194453188364376,,,,,,,,,,
What does the malware VPNFilter collect?,"The VPNFilter malware monitors ICS traffic, specifically Mod","['[\'""description"": ""[VPNFilter](https://attack.mitre.org/software/S1010) is a multi-stage\', ""modular platform with versatile capabilities to support both intelligence-collection and destructive cyber attack operations. [VPNFilter](https://attack.mitre.org/software/S1010) modules such as its packet sniffer (\'ps\') can collect traffic that passes through an infected device"", \'allowing the theft of website credentials and monitoring of Modbus SCADA protocols. (Citation: William Largent June ""source_ref"": ""malware--6108f800-10b8-4090-944e-be579f01263d"",\\n            ""target_ref"": ""attack-pattern--9a505987-ab05-4f46-a9a6-6441442eec3b"",\\n            ""external_references"": [\\n                {\\n                    ""source_name"": ""William Largent June 2018"",\\n                    ""description"": ""William Largent 2018\', \'June 06 VPNFilter Update - VPNFilter exploits endpoints\', \'targets new devices Retrieved. 2019/03/28 ""\', \'""description"": ""The [VPNFilter](https://attack.mitre.org/software/S1010) packet sniffer looks for basic authentication as well as monitors ICS traffic\', \'and is specific to the TP-LINK R600-VPN. The malware uses a raw socket to look for connections to a pre-specified IP address\', \'only looking at TCP packets that are 150 bytes or larger. Packets that are not on port 502\', \'are scanned for BasicAuth\', \'and that information is logged. This may have allowed credential harvesting from\']']","Traffic that passes through an infected device, including website credentials and Modbus SCADA protocols.",0,0.926067511991169,0.9999999999,1,0.49999999875,0.2,0.808152303302945,0.202038075825736,,,,,,,,,,
What platform does VPNFilter target?,"VPNFilter targets a wide range of devices, including routers, network attached storage (NAS) devices, and other small office and home office (SOHO) devices.
         Its versatile capabilities allow it to support both intelligence-collection and destructive cyber attack operations.
         It uses a multi-stage, modular platform to deploy various attack techniques, such as its packet sniffer ('ps') module which can collect traffic that passes through an infected device, allowing the theft of","['[\'""description"": ""[VPNFilter](https://attack.mitre.org/software/S1010) is a multi-stage\', ""modular platform with versatile capabilities to support both intelligence-collection and destructive cyber attack operations. [VPNFilter](https://attack.mitre.org/software/S1010) modules such as its packet sniffer (\'ps\') can collect traffic that passes through an infected device"", \'allowing the theft of website credentials and monitoring of Modbus SCADA protocols. (Citation: William Largent June ""description"": ""Carl Hurd. (2019\', \'March 26). VPNFilter Deep Dive. Retrieved March 28\', \'2019."",\\n                    ""url"": ""https://www.youtube.com/watch?v=yuZazP22rpI""\\n                }\\n            ],\\n            ""relationship_type"": ""uses"",\\n            ""spec_version"": ""2.1"",\\n            ""x_mitre_attack_spec_version"": ""2.1.0"",\\n            ""x_mitre_domains"": [\\n                ""ics-attack""\\n            ]\', \'""url"": ""https://www.youtube.com/watch?v=yuZazP22rpI""\\n                },\\n                {\\n                    ""source_name"": ""William Largent June 2018"",\\n                    ""description"": ""William Largent 2018\', \'June 06 VPNFilter Update - VPNFilter exploits endpoints\', \'targets new devices Retrieved. 2019/03/28 "",\\n                    ""url"": ""https://blog.talosintelligence.com/2018/06/vpnfilter-update.html""\\n                }\\n            ],\\n            ""object_marking_refs"": \']']",ICS devices,0.5,0.935370667015427,0.9999999999,1,0,0.2,0.739152802850887,0.184788200712721,,,,,,,,,,
Which country was primarily targeted by Flame?,"The Flame malware, described in the context, was primarily targeted at Middle East countries.","['[\'""x_mitre_modified_by_ref"": ""identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"",\\n            ""spec_version"": ""2.1"",\\n            ""is_family"": true\\n        },\\n        {\\n            ""modified"": ""2022-10-12T17:51:18.408Z"",\\n            ""name"": ""Flame"",\\n            ""description"": ""[Flame](https://attack.mitre.org/software/S0143) is a sophisticated toolkit that has been used to collect information since at least 2010\', \'largely targeting Middle East countries. (Citation: Kaspersky Flame)""\', \'the Western energy sector: staging and intended targets. The adversary targeted the less secure networks of staging targets\', \'including trusted third-party suppliers and related peripheral organizations. Initial access to the intended targets used watering hole attacks to target process control\', \'ICS\', \'and critical infrastructure related trade publications and informational websites.""\', \'was the first major public attack conducted against the Ukrainian power grid by Sandworm Team."",\']']",Middle Eastern countries,1,0.936121637269753,0.9999999999,1,0,0.5,0.84903078074834,0.962257695187085,,,,,,,,,,
What is the name of the campaign conducted by CyberAv3ngers in 2023?,"The campaign conducted by the CyberAv3ngers in 2023 is not explicitly specified in the provided context. However, based on the mentioned activities, it is likely that the campaign involves compromising critical infrastructure, communications failures in remote pumping stations, and potential use of unauthorized command messages or exploitation of vulnerable communication protocols.","['[\'""description"": ""The [CyberAv3ngers](https://attack.mitre.org/groups/G1027) are a suspected Iranian Government Islamic Revolutionary Guard Corps (IRGC)-affiliated APT group. The [CyberAv3ngers](https://attack.mitre.org/groups/G1027) have been known to be active since at least 2020\', \'with disputed and false claims of critical infrastructure compromises in Israel.(Citation: CISA AA23-335A IRGC-Affiliated December 2023)\\\\n\\\\nIn 2023\', \'the ""name"": ""CyberAv3ngers""\', \'2023)(Citation: Jamie Tarabay and Katrina Manson December 2023)(Citation: Frank Bajak and Marc Levy December 2023) Additionally\', \'the [CyberAv3ngers](https://attack.mitre.org/groups/G1027) caused a communications failure in a remote pumping station.(Citation: WPXI Aliquippa Water November 2023)"",\']']",Unitronics Defacement Campaign,0.75,0,0.9999999999,1,0,0.25,0.816077478155833,0.204019369538958,,,,,,,,,,
Which threat actor was involved in the Unitronics Defacement Campaign?,The CyberAv3ngers threat actor was involved in the Unitronics Defacement Campaign.,"['[\'""description"": ""The [Unitronics Defacement Campaign](https://attack.mitre.org/campaigns/C0031) was a collection of intrusions across multiple sectors by the [CyberAv3ngers](https://attack.mitre.org/groups/G1027)\', \'where threat actors engaged in a seemingly opportunistic and global targeting and defacement of Unitronics Vision Series [Programmable Logic Controller (PLC)](https://attack.mitre.org/assets/A0003) with [Human-Machine Interface (HMI)](https://attack.mitre.org/assets/A0002). ""description"": ""During the [Unitronics Defacement Campaign](https://attack.mitre.org/campaigns/C0031)\', \'the [CyberAv3ngers](https://attack.mitre.org/groups/G1027) caused multiple businesses to halt operations due to the unavailability of the [Programmable Logic Controller (PLC)](https://attack.mitre.org/assets/A0003) and [Human-Machine Interface (HMI)](https://attack.mitre.org/assets/A0002). These victims covered multiple sectors.(Citation: Jamie Tarabay and Katrina Manson December ""description"": ""During the [Unitronics Defacement Campaign](https://attack.mitre.org/campaigns/C0031)\', \'the [CyberAv3ngers](https://attack.mitre.org/groups/G1027) caused multiple businesses to halt operations in their industrial environments\', \'impacting their typical business operations. These victims covered multiple sectors.(Citation: Jamie Tarabay and Katrina Manson December 2023)"",\\n            ""relationship_type"": ""uses"",\']']",CyberAv3ngers,1,0.999911194035837,0.9999999999,1,0.99999999,0.333333333333333,0.865179168570558,0.216294792142639,,,,,,,,,,
What type of devices were targeted in the Unitronics Defacement Campaign?,"1. During the Unitronics Defacement Campaign, the [CyberAv3ngers](https://attack.mitre.org/groups/G1027) targeted [Programmable Logic Controllers (PLC)](https://attack.mitre.org/assets/A0003) and [Human-Machine Interfaces (HMI)](https://attack.mitre.org/assets/A000","['[\'""description"": ""During the [Unitronics Defacement Campaign](https://attack.mitre.org/campaigns/C0031)\', \'the [CyberAv3ngers](https://attack.mitre.org/groups/G1027) defaced controllers\\\\u2019 [Human-Machine Interface (HMI)](https://attack.mitre.org/assets/A0002)\', \'which prevented multiple entities from being able to operate their devices normally.(Citation: CISA AA23-335A IRGC-Affiliated December 2023)(Citation: CISA Unitronics November 2023)(Citation: Jamie Tarabay and Katrina Manson ""description"": ""The [Unitronics Defacement Campaign](https://attack.mitre.org/campaigns/C0031) was a collection of intrusions across multiple sectors by the [CyberAv3ngers](https://attack.mitre.org/groups/G1027)\', \'where threat actors engaged in a seemingly opportunistic and global targeting and defacement of Unitronics Vision Series [Programmable Logic Controller (PLC)](https://attack.mitre.org/assets/A0003) with [Human-Machine Interface (HMI)](https://attack.mitre.org/assets/A0002). ""description"": ""During the [Unitronics Defacement Campaign](https://attack.mitre.org/campaigns/C0031)\', \'the [CyberAv3ngers](https://attack.mitre.org/groups/G1027) caused multiple businesses to halt operations due to the unavailability of the [Programmable Logic Controller (PLC)](https://attack.mitre.org/assets/A0003) and [Human-Machine Interface (HMI)](https://attack.mitre.org/assets/A0002). These victims covered multiple sectors.(Citation: Jamie Tarabay and Katrina Manson December\']']",Unitronics Vision Series Programmable Logic Controller (PLC) with Human-Machine Interface (HMI),,0.932992098818465,0.9999999999,1,0.1999999996,0.25,0.858541377827227,0.214635344456806,,,,,,,,,,
Which sectors were primarily affected by the Unitronics Defacement Campaign?,"The sectors primarily affected by the Unitronics Defacement Campaign include manufacturing, energy, water, waste, and transportation sectors.","['[\'""description"": ""During the [Unitronics Defacement Campaign](https://attack.mitre.org/campaigns/C0031)\', \'the [CyberAv3ngers](https://attack.mitre.org/groups/G1027) caused multiple businesses to halt operations due to the unavailability of the [Programmable Logic Controller (PLC)](https://attack.mitre.org/assets/A0003) and [Human-Machine Interface (HMI)](https://attack.mitre.org/assets/A0002). These victims covered multiple sectors.(Citation: Jamie Tarabay and Katrina Manson December ""description"": ""During the [Unitronics Defacement Campaign](https://attack.mitre.org/campaigns/C0031)\', \'the [CyberAv3ngers](https://attack.mitre.org/groups/G1027) caused multiple businesses to halt operations in their industrial environments\', \'impacting their typical business operations. These victims covered multiple sectors.(Citation: Jamie Tarabay and Katrina Manson December 2023)"",\\n            ""relationship_type"": ""uses""\', \'""description"": ""The [Unitronics Defacement Campaign](https://attack.mitre.org/campaigns/C0031) was a collection of intrusions across multiple sectors by the [CyberAv3ngers](https://attack.mitre.org/groups/G1027)\', \'where threat actors engaged in a seemingly opportunistic and global targeting and defacement of Unitronics Vision Series [Programmable Logic Controller (PLC)](https://attack.mitre.org/assets/A0003) with [Human-Machine Interface (HMI)](https://attack.mitre.org/assets/A0002).\']']","Water and wastewater, energy, food and beverage manufacturing, and healthcare sectors",0,1,0.9999999999,1,0,0.25,0.834363181808412,0.375195439332853,,,,,,,,,,
What was the notable feature of the Unitronics Defacement Campaign?,"The notable feature of the Unitronics Defacement Campaign was the global targeting and defacement of Unitronics Vision Series Programmable Logic Controller (PLC) with Human-Machine Interface (HMI), causing multiple businesses to halt operations in their industrial environments across multiple sectors.","['[\'""description"": ""During the [Unitronics Defacement Campaign](https://attack.mitre.org/campaigns/C0031)\', \'the [CyberAv3ngers](https://attack.mitre.org/groups/G1027) caused multiple businesses to halt operations due to the unavailability of the [Programmable Logic Controller (PLC)](https://attack.mitre.org/assets/A0003) and [Human-Machine Interface (HMI)](https://attack.mitre.org/assets/A0002). These victims covered multiple sectors.(Citation: Jamie Tarabay and Katrina Manson December ""description"": ""The [Unitronics Defacement Campaign](https://attack.mitre.org/campaigns/C0031) was a collection of intrusions across multiple sectors by the [CyberAv3ngers](https://attack.mitre.org/groups/G1027)\', \'where threat actors engaged in a seemingly opportunistic and global targeting and defacement of Unitronics Vision Series [Programmable Logic Controller (PLC)](https://attack.mitre.org/assets/A0003) with [Human-Machine Interface (HMI)](https://attack.mitre.org/assets/A0002). ""description"": ""During the [Unitronics Defacement Campaign](https://attack.mitre.org/campaigns/C0031)\', \'the [CyberAv3ngers](https://attack.mitre.org/groups/G1027) caused multiple businesses to halt operations in their industrial environments\', \'impacting their typical business operations. These victims covered multiple sectors.(Citation: Jamie Tarabay and Katrina Manson December 2023)"",\\n            ""relationship_type"": ""uses"",\']']",Defacement of the PLCs' HMIs,1,0.999999999999999,0.9999999999,1,0,0.5,0.89923910480289,0.224809776200722,,,,,,,,,,
When was the first instance of the Unitronics Defacement Campaign observed?,"1. The first instance of the Unitronics Defacement Campaign was observed in November 2023, according to CISA's Unitronics alert.
        2. The CyberAv3ngers, the threat actor group responsible for this campaign, defaced the controllers' Human-Machine Interface (HMI), preventing multiple entities from operating their devices normally. This action caused multiple businesses to halt operations due to the unavailability of the Programmable Log","['[\'""description"": ""The [Unitronics Defacement Campaign](https://attack.mitre.org/campaigns/C0031) was a collection of intrusions across multiple sectors by the [CyberAv3ngers](https://attack.mitre.org/groups/G1027)\', \'where threat actors engaged in a seemingly opportunistic and global targeting and defacement of Unitronics Vision Series [Programmable Logic Controller (PLC)](https://attack.mitre.org/assets/A0003) with [Human-Machine Interface (HMI)](https://attack.mitre.org/assets/A0002). ""description"": ""During the [Unitronics Defacement Campaign](https://attack.mitre.org/campaigns/C0031)\', \'the [CyberAv3ngers](https://attack.mitre.org/groups/G1027) caused multiple businesses to halt operations due to the unavailability of the [Programmable Logic Controller (PLC)](https://attack.mitre.org/assets/A0003) and [Human-Machine Interface (HMI)](https://attack.mitre.org/assets/A0002). These victims covered multiple sectors.(Citation: Jamie Tarabay and Katrina Manson December ""description"": ""During the [Unitronics Defacement Campaign](https://attack.mitre.org/campaigns/C0031)\', \'the [CyberAv3ngers](https://attack.mitre.org/groups/G1027) defaced controllers\\\\u2019 [Human-Machine Interface (HMI)](https://attack.mitre.org/assets/A0002)\', \'which prevented multiple entities from being able to operate their devices normally.(Citation: CISA AA23-335A IRGC-Affiliated December 2023)(Citation: CISA Unitronics November 2023)(Citation: Jamie Tarabay and Katrina Manson\']']","November 1, 2023",0.4,0.987383839119753,0.9999999999,1,0,0.25,0.749903805881076,0.374975951470269,,,,,,,,,,
What is the external ID for the Unitronics Defacement Campaign according to MITRE?,The external ID for the Unitronics Defacement Campaign according to MITRE is M1026.,"['[\'""x_mitre_modified_by_ref"": ""identity--c78cb6e5-0c4b-4611-8297-d1b8b55e40b5"",\\n            ""x_mitre_domains"": [\\n                ""ics-attack""\\n            ],\\n            ""spec_version"": ""2.1""\\n        },\\n        {\\n            ""modified"": ""2024-04-15T19:37:46.084Z"",\\n            ""name"": ""Unitronics Defacement Campaign""\', \'""external_id"": ""M1026"",\\n                    ""url"": ""https://attack.mitre.org/mitigations/M1026""\\n                }\\n            ],\\n            ""modified"": ""2020-03-31T13:08:36.655Z"",\\n            ""name"": ""Privileged Account Management"",\\n            ""description"": ""Manage the creation\', \'modification\', \'use\', \'and permissions associated to privileged accounts\', \'including SYSTEM and root."",\\n            ""x_mitre_version"": ""1.1""\', \'""description"": ""The [Unitronics Defacement Campaign](https://attack.mitre.org/campaigns/C0031) was a collection of intrusions across multiple sectors by the [CyberAv3ngers](https://attack.mitre.org/groups/G1027)\', \'where threat actors engaged in a seemingly opportunistic and global targeting and defacement of Unitronics Vision Series [Programmable Logic Controller (PLC)](https://attack.mitre.org/assets/A0003) with [Human-Machine Interface (HMI)](https://attack.mitre.org/assets/A0002).\']']",C0031,1,1,0.9999999999,1,0,0.5,0.767140004258629,0.191785001064657,,,,,,,,,,
Which publication provided information about IRGC-affiliated hackers in December 2023?,"1. DHS/CISA (December 1, 2023)
        Reasoning:
        The given context discusses an attack by IRGC-affiliated cyber actors in December 2023, which was reported by the DHS/CISA on their advisory. Therefore, the publication providing information about this incident is DHS/CISA.","['[\'""description"": ""DHS/CISA. (2023\', \'December 1). IRGC-Affiliated Cyber Actors Exploit PLCs in Multiple Sectors\', \'Including U.S. Water and Wastewater Systems Facilities. Retrieved March 25\', \'2024."",\\n                    ""url"": ""https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-335a""\\n                },\\n                {\\n                    ""source_name"": ""Jamie Tarabay and Katrina Manson December 2023""\', \'IRGC-Affiliated December 2023)\\\\n\\\\nIn 2023\', \'the [CyberAv3ngers](https://attack.mitre.org/groups/G1027) engaged in a global targeting and hacking of the Unitronics [Programmable Logic Controller (PLC)](https://attack.mitre.org/assets/A0003) with [Human-Machine Interface (HMI)](https://attack.mitre.org/assets/A0002). This PLC can be found in multiple sectors\', \'including water and wastewater\', \'energy\', \'food and beverage manufacturing\', \'and healthcare. The most notable feature of this attack was the ""description"": ""DHS/CISA. (2023\', \'December 1). IRGC-Affiliated Cyber Actors Exploit PLCs in Multiple Sectors\', \'Including U.S. Water and Wastewater Systems Facilities. Retrieved March 25\', \'2024."",\\n                    ""url"": ""https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-335a""\\n                },\\n                {\\n                    ""source_name"": ""CISA Unitronics November 2023"",\']']",CISA AA23-335A IRGC-Affiliated December 2023,1,0.957795440088582,0.9999999999,1,0,0.333333333333333,0.900516643848821,0.725129160962205,,,,,,,,,,
What was the first major public attack conducted by the Sandworm Team against Ukraine?,The first major public attack conducted by the Sandworm Team against the Ukrainian power grid was disrupting power using a novel attack against operational technology. (source: https://www.mandiant.com/resources/blog/sandworm-disrupts-power-ukraine-operational-technology),"['[\'was the first major public attack conducted against the Ukrainian power grid by Sandworm Team.""\', \'""description"": ""Ken Proska\', \'John Wolfram\', \'Jared Wilson\', \'Dan Black\', \'Keith Lunden\', \'Daniel Kapellmann Zafra\', \'Nathan Brubaker\', \'Tyler Mclellan\', \'Chris Sistrunk. (2023\', \'November 9). Sandworm Disrupts Power in Ukraine Using a Novel Attack Against Operational Technology. Retrieved March 28\', \'2024."",\\n                    ""url"": ""https://www.mandiant.com/resources/blog/sandworm-disrupts-power-ukraine-operational-technology""\\n                }\\n            ]\', \'""description"": ""Ken Proska\', \'John Wolfram\', \'Jared Wilson\', \'Dan Black\', \'Keith Lunden\', \'Daniel Kapellmann Zafra\', \'Nathan Brubaker\', \'Tyler Mclellan\', \'Chris Sistrunk. (2023\', \'November 9). Sandworm Disrupts Power in Ukraine Using a Novel Attack Against Operational Technology. Retrieved March 28\', \'2024."",\\n                    ""url"": ""https://www.mandiant.com/resources/blog/sandworm-disrupts-power-ukraine-operational-technology""\\n                }\\n            ],\']']",2016 Ukraine Electric Power Attack,1,0.976035397960594,0.9999999999,1,0,0.2,0.847659590650987,0.211914897662746,,,,,,,,,,
What malware was used in the 2016 Ukraine Electric Power Attack?,The 2016 Ukraine Electric Power Attack used the [Industroyer](https://attack.mitre.org/software/S0604) malware.,"['[\'""description"": ""[2016 Ukraine Electric Power Attack](https://attack.mitre.org/campaigns/C0025) was a [Sandworm Team](https://attack.mitre.org/groups/G0034) campaign during which they used [Industroyer](https://attack.mitre.org/software/S0604) malware to target and disrupt distribution substations within the Ukrainian power grid. This campaign was the second major public attack conducted against Ukraine by [Sandworm Team](https://attack.mitre.org/groups/G0034).(Citation: ESET ""name"": ""2016 Ukraine Electric Power Attack""\', \'""description"": ""[2015 Ukraine Electric Power Attack](https://attack.mitre.org/campaigns/C0028) was a [Sandworm Team](https://attack.mitre.org/groups/G0034) campaign during which they used [BlackEnergy](https://attack.mitre.org/software/S0089) (specifically BlackEnergy3) and [KillDisk](https://attack.mitre.org/software/S0607) to target and disrupt transmission and distribution substations within the Ukrainian power grid. This campaign was the first major public attack conducted\']']",Industroyer malware,1,0.999998172616903,0.9999999999,1,0,0.5,0.869447894235663,0.217361973558915,,,,,,,,,,
Which group conducted the 2016 Ukraine Electric Power Attack?,The 2016 Ukraine Electric Power Attack was conducted by the Sandworm Team.,"['[\'""name"": ""2016 Ukraine Electric Power Attack""\', \'""description"": ""[2015 Ukraine Electric Power Attack](https://attack.mitre.org/campaigns/C0028) was a [Sandworm Team](https://attack.mitre.org/groups/G0034) campaign during which they used [BlackEnergy](https://attack.mitre.org/software/S0089) (specifically BlackEnergy3) and [KillDisk](https://attack.mitre.org/software/S0607) to target and disrupt transmission and distribution substations within the Ukrainian power grid. This campaign was the first major public attack conducted ""description"": ""[2016 Ukraine Electric Power Attack](https://attack.mitre.org/campaigns/C0025) was a [Sandworm Team](https://attack.mitre.org/groups/G0034) campaign during which they used [Industroyer](https://attack.mitre.org/software/S0604) malware to target and disrupt distribution substations within the Ukrainian power grid. This campaign was the second major public attack conducted against Ukraine by [Sandworm Team](https://attack.mitre.org/groups/G0034).(Citation: ESET\']']",Sandworm Team,1,0.97989842580492,0.9999999999,1,0.99999999,0.333333333333333,0.844200194463279,0.961050048615819,,,,,,,,,,
When did the 2016 Ukraine Electric Power Attack occur?,"2015 is when the 2016 Ukraine Electric Power Attack occurred. However, the misnomer might be due to the year of reporting or when the attack made headlines, not the actual year of the attack.","['[\'""name"": ""2016 Ukraine Electric Power Attack""\', \'""description"": ""[2015 Ukraine Electric Power Attack](https://attack.mitre.org/campaigns/C0028) was a [Sandworm Team](https://attack.mitre.org/groups/G0034) campaign during which they used [BlackEnergy](https://attack.mitre.org/software/S0089) (specifically BlackEnergy3) and [KillDisk](https://attack.mitre.org/software/S0607) to target and disrupt transmission and distribution substations within the Ukrainian power grid. This campaign was the first major public attack conducted ""description"": ""During the [2015 Ukraine Electric Power Attack](https://attack.mitre.org/campaigns/C0028)\', \'power breakers were opened which caused the operating companies to be unable to deliver power\', \'and left thousands of businesses and households without power for around 6 hours. (Citation: Ukraine15 - EISAC - 201603)(Citation: Booz Allen Hamilton)"",\\n            ""relationship_type"": ""uses"",\\n            ""source_ref"": ""campaign--46421788-b6e1-4256-b351-f8beffd1afba"",\']']","December 1, 2016",0,1,0,0,0,0.5,0.78771765513573,0.196929413783932,,,,,,,,,,
What is the MITRE external ID for the 2016 Ukraine Electric Power Attack?,"2016 Ukraine Electric Power Attack, C0025","['[\'""name"": ""2016 Ukraine Electric Power Attack""\', \'""description"": ""[2016 Ukraine Electric Power Attack](https://attack.mitre.org/campaigns/C0025) was a [Sandworm Team](https://attack.mitre.org/groups/G0034) campaign during which they used [Industroyer](https://attack.mitre.org/software/S0604) malware to target and disrupt distribution substations within the Ukrainian power grid. This campaign was the second major public attack conducted against Ukraine by [Sandworm Team](https://attack.mitre.org/groups/G0034).(Citation: ESET ""description"": ""Within the [2016 Ukraine Electric Power Attack](https://attack.mitre.org/campaigns/C0025)\', \'[Industroyer](https://attack.mitre.org/software/S0604) was used to target and disrupt the Ukrainian power grid substation components.(Citation: Dragos Crashoverride 2018)(Citation: ESET Industroyer)"",\\n            ""relationship_type"": ""uses"",\\n            ""source_ref"": ""campaign--aa73efef-1418-4dbe-b43c-87a498e97234"",\']']",C0025,,0.904510205491155,0.9999999999,1,0.99999999,0.5,0.841695873949417,0.960423968487354,,,,,,,,,,
Which document detailed the Win32/Industroyer threat for industrial control systems?,"The document titled ""Win32/Industroyer: A new threat for industrial control systems"" by Anton Cherepanov, published on June 12, 2017, detailed the Win32/Industroyer threat for industrial control systems.","['[\'""description"": ""Anton Cherepanov. (2017\', \'June 12). Win32/Industroyer: A new threat for industrial controls systems. Retrieved December 18\', \'2020."",\\n                    ""url"": ""https://www.welivesecurity.com/wp-content/uploads/2017/06/Win32_Industroyer.pdf""\\n                },\\n                {\\n                    ""source_name"": ""Dragos Crashoverride 2018""\', \'""description"": ""Anton Cherepanov. (2017\', \'June 12). Win32/Industroyer: A new threat for industrial controls systems. Retrieved December 18\', \'2020."",\\n                    ""url"": ""https://www.welivesecurity.com/wp-content/uploads/2017/06/Win32_Industroyer.pdf""\\n                }\\n            ],\\n            ""object_marking_refs"": [\\n                ""marking-definition--fa42a846-8d90-4e51-bc29-71d5b4802168""\\n            ],\\n            ""modified"": ""2023-03-17T15:22:56.606Z""\', \'""description"": ""Anton Cherepanov\', \'ESET. (2017\', \'June 12). Win32/Industroyer: A new threat for industrial control systems. Retrieved September 15\', \'2017."",\\n                    ""url"": ""https://www.welivesecurity.com/wp-content/uploads/2017/06/Win32_Industroyer.pdf""\\n                }\\n            ],\\n            ""relationship_type"": ""uses"",\\n            ""spec_version"": ""2.1"",\\n            ""x_mitre_attack_spec_version"": ""2.1.0"",\\n            ""x_mitre_domains"": \']']",ESET Industroyer,1,0.964303957802947,0.9999999999,1,0,1,0.814638831912437,0.203659707978109,,,,,,,,,,
What campaign did the Sandworm Team launch against Ukraine in 2022?,"The Sandworm Team launched a campaign called ""Sandworm Disrupts Power in Ukraine Using a Novel Attack Against Operational Technology"" in 2022.","['[\'},\\n                {\\n                    ""source_name"": ""Mandiant-Sandworm-Ukraine-2022"",\\n                    ""description"": ""Ken Proska\', \'John Wolfram\', \'Jared Wilson\', \'Dan Black\', \'Keith Lunden\', \'Daniel Kapellmann Zafra\', \'Nathan Brubaker\', \'Tyler Mclellan\', \'Chris Sistrunk. (2023\', \'November 9). Sandworm Disrupts Power in Ukraine Using a Novel Attack Against Operational Technology. Retrieved March 28\', \'2024.""\', \'},\\n                {\\n                    ""source_name"": ""Mandiant-Sandworm-Ukraine-2022"",\\n                    ""description"": ""Ken Proska\', \'John Wolfram\', \'Jared Wilson\', \'Dan Black\', \'Keith Lunden\', \'Daniel Kapellmann Zafra\', \'Nathan Brubaker\', \'Tyler Mclellan\', \'Chris Sistrunk. (2023\', \'November 9). Sandworm Disrupts Power in Ukraine Using a Novel Attack Against Operational Technology. Retrieved March 28\', \'2024.""\', \'""description"": ""Ken Proska\', \'John Wolfram\', \'Jared Wilson\', \'Dan Black\', \'Keith Lunden\', \'Daniel Kapellmann Zafra\', \'Nathan Brubaker\', \'Tyler Mclellan\', \'Chris Sistrunk. (2023\', \'November 9). Sandworm Disrupts Power in Ukraine Using a Novel Attack Against Operational Technology. Retrieved March 28\', \'2024."",\\n                    ""url"": ""https://www.mandiant.com/resources/blog/sandworm-disrupts-power-ukraine-operational-technology""\\n                }\\n            ],\']']",2022 Ukraine Electric Power Attack,0,0.939506854611625,0.9999999999,1,0.333333332222222,1,0.860313884673312,0.215045957836997,,,,,,,,,,
